country_code,country_name,year,capitalism_type,region,development_level,size_category,gdp,gdp_growth,gdp_per_capita,unemployment_rate,inflation_rate,population,wage_share,gini_coefficient,gov_spending_gdp,gov_debt_gdp,private_debt_gdp,financial_development_index,trade_openness,current_account_gdp,fdi_inflows_gdp,union_density,employment_protection,crisis_year
IDN,Indonesia,2005,Mixed,Asia,Emerging,Small,1133.06,3.55,6.92,6.11,6.63,163.76,52.29,0.477,33.21,10.0,124.21,0.567,82.41,-0.71,2.28,11.84,2.18,0
IDN,Indonesia,2006,Mixed,Asia,Emerging,Small,1203.86,6.25,7.28,5.66,10.44,165.4,50.63,0.478,33.23,10.0,127.15,0.573,84.83,-2.33,4.61,18.36,1.74,0
IDN,Indonesia,2007,Mixed,Asia,Emerging,Small,1279.45,6.28,7.66,6.04,3.0,167.06,49.55,0.491,33.78,10.0,130.77,0.594,76.21,-5.1,2.34,17.47,1.94,0
IDN,Indonesia,2008,Mixed,Asia,Emerging,Small,1305.06,2.0,7.73,6.92,3.81,168.73,46.82,0.485,25.93,10.0,138.07,0.617,82.27,-0.89,4.41,9.22,1.71,0
IDN,Indonesia,2009,Mixed,Asia,Emerging,Small,1357.27,4.0,7.96,6.92,3.18,170.41,48.35,0.493,29.28,10.0,136.63,0.622,75.34,-4.57,1.47,13.54,2.38,0
IDN,Indonesia,2010,Mixed,Asia,Emerging,Small,1465.12,7.95,8.51,4.88,2.54,172.12,49.79,0.497,29.75,10.0,139.98,0.504,84.49,-3.16,2.33,14.55,2.25,0
IDN,Indonesia,2011,Mixed,Asia,Emerging,Small,1567.79,7.01,9.02,5.96,9.96,173.84,50.88,0.487,28.35,10.0,129.18,0.542,76.33,-0.61,3.59,11.2,1.82,0
IDN,Indonesia,2012,Mixed,Asia,Emerging,Small,1739.38,10.94,9.91,3.9,1.75,175.58,52.52,0.503,30.23,10.0,128.39,0.533,75.59,-2.94,4.44,13.44,2.21,0
IDN,Indonesia,2013,Mixed,Asia,Emerging,Small,1817.61,4.5,10.25,6.05,5.3,177.33,52.37,0.513,28.35,10.0,125.77,0.637,83.37,-6.33,2.94,12.54,1.77,0
IDN,Indonesia,2014,Mixed,Asia,Emerging,Small,1911.09,5.14,10.67,5.29,2.71,179.11,50.97,0.494,29.72,10.0,121.8,0.72,89.57,2.37,2.21,12.85,2.46,0
IDN,Indonesia,2015,Mixed,Asia,Emerging,Small,2074.92,8.57,11.47,4.58,7.53,180.9,50.43,0.483,27.57,10.0,107.34,0.637,80.25,-1.25,3.76,13.71,2.4,0
IDN,Indonesia,2016,Mixed,Asia,Emerging,Small,2169.39,4.55,11.87,6.26,2.39,182.71,48.38,0.474,28.99,10.0,119.46,0.618,76.87,-2.09,1.1,13.34,2.48,0
IDN,Indonesia,2017,Mixed,Asia,Emerging,Small,2188.63,0.89,11.86,6.59,4.18,184.53,48.75,0.499,31.55,10.0,124.9,0.678,79.05,-3.85,1.28,14.05,1.51,0
IDN,Indonesia,2018,Mixed,Asia,Emerging,Small,2238.19,2.26,12.01,6.19,5.87,186.38,50.14,0.494,32.28,10.0,132.06,0.599,69.1,2.12,2.96,14.66,2.43,0
IDN,Indonesia,2019,Mixed,Asia,Emerging,Small,2363.87,5.61,12.56,5.47,10.72,188.24,51.23,0.483,21.82,10.0,138.31,0.567,82.71,-1.44,4.11,9.17,1.98,0
IDN,Indonesia,2020,Mixed,Asia,Emerging,Small,2558.49,8.23,13.46,4.31,9.28,190.13,53.24,0.483,28.21,10.0,147.52,0.674,85.79,-1.56,5.97,12.1,1.78,0
IDN,Indonesia,2021,Mixed,Asia,Emerging,Small,2684.97,4.94,13.98,6.08,9.08,192.03,52.46,0.495,28.44,10.0,147.32,0.717,73.97,-7.66,1.76,12.3,2.53,0
IDN,Indonesia,2022,Mixed,Asia,Emerging,Small,2841.01,5.81,14.65,6.04,10.4,193.95,51.17,0.493,29.62,10.0,134.29,0.588,86.73,-1.79,2.28,8.35,1.45,0
IDN,Indonesia,2023,Mixed,Asia,Emerging,Small,2890.08,1.73,14.75,7.22,2.07,195.89,48.82,0.502,32.21,10.0,133.95,0.594,82.98,0.35,4.97,7.3,2.13,0
IDN,Indonesia,2024,Mixed,Asia,Emerging,Small,2978.41,3.06,15.05,6.18,1.51,197.85,47.78,0.505,32.78,10.0,128.6,0.613,76.78,-1.03,1.69,10.61,2.36,0
THA,Thailand,1970,Developmental,Asia,Emerging,Small,595.26,0.3,2.0,7.63,1.64,297.63,55.91,0.351,31.46,24.71,91.98,0.297,74.63,1.89,2.35,24.48,1.34,0
THA,Thailand,1971,Developmental,Asia,Emerging,Small,641.46,7.76,2.13,6.07,11.48,300.61,56.18,0.348,33.33,20.91,79.43,0.331,85.51,-0.35,1.51,26.23,1.7,0
THA,Thailand,1972,Developmental,Asia,Emerging,Small,687.65,7.2,2.26,6.91,7.49,303.61,55.61,0.355,27.51,17.8,92.65,0.309,79.08,-2.29,1.57,23.17,1.7,0
THA,Thailand,1973,Developmental,Asia,Emerging,Small,716.88,4.25,2.34,7.49,7.45,306.65,56.54,0.346,32.78,16.92,95.04,0.27,70.64,2.09,0.81,22.11,2.04,0
THA,Thailand,1974,Developmental,Asia,Emerging,Small,740.02,3.23,2.39,7.6,8.85,309.72,54.22,0.368,30.79,16.76,97.09,0.385,87.82,-4.27,2.59,21.04,2.04,0
THA,Thailand,1975,Developmental,Asia,Emerging,Small,755.51,2.09,2.42,7.39,0.85,312.81,53.65,0.362,27.64,17.36,97.07,0.34,68.83,-5.42,4.25,22.36,1.8,0
THA,Thailand,1976,Developmental,Asia,Emerging,Small,789.51,4.5,2.5,7.16,7.84,315.94,51.36,0.365,32.4,16.33,88.87,0.413,81.06,2.34,2.86,20.74,2.1,0
THA,Thailand,1977,Developmental,Asia,Emerging,Small,818.2,3.63,2.56,6.72,6.52,319.1,50.92,0.355,29.89,15.92,98.34,0.367,83.16,-8.37,2.76,20.92,1.96,0
THA,Thailand,1978,Developmental,Asia,Emerging,Small,826.42,1.01,2.56,7.94,2.35,322.29,53.26,0.366,32.52,17.26,91.23,0.4,77.24,-1.0,1.64,18.47,2.46,0
THA,Thailand,1979,Developmental,Asia,Emerging,Small,853.49,3.27,2.62,7.62,4.61,325.52,54.29,0.349,34.41,17.06,88.7,0.401,86.3,-6.77,1.45,21.28,1.44,0
THA,Thailand,1980,Developmental,Asia,Emerging,Small,875.54,2.58,2.66,7.44,4.53,328.77,55.92,0.359,33.79,17.32,91.87,0.49,79.14,-3.12,4.63,23.68,2.55,0
THA,Thailand,1981,Developmental,Asia,Emerging,Small,922.19,5.33,2.78,6.2,7.54,332.06,55.34,0.365,27.34,15.74,93.14,0.424,84.95,-3.64,1.22,24.29,1.48,0
THA,Thailand,1982,Developmental,Asia,Emerging,Small,957.67,3.85,2.86,7.06,1.11,335.38,53.03,0.367,24.3,15.21,102.32,0.399,68.32,3.43,3.44,19.76,2.18,0
THA,Thailand,1983,Developmental,Asia,Emerging,Small,976.89,2.01,2.88,7.19,6.75,338.73,51.11,0.373,26.93,15.9,110.65,0.48,75.58,-1.18,3.4,18.36,2.21,0
THA,Thailand,1984,Developmental,Asia,Emerging,Small,1039.88,6.45,3.04,6.15,8.8,342.12,51.16,0.35,31.26,13.65,124.5,0.537,68.28,-5.6,1.94,18.34,2.11,0
THA,Thailand,1985,Developmental,Asia,Emerging,Small,1060.02,1.94,3.07,7.57,5.78,345.54,49.95,0.367,34.3,14.42,119.77,0.407,66.52,0.42,3.04,16.98,1.95,0
THA,Thailand,1986,Developmental,Asia,Emerging,Small,1133.53,6.94,3.25,6.17,6.97,349.0,51.23,0.362,31.18,11.95,112.28,0.398,82.34,2.28,0.21,17.57,2.52,0
THA,Thailand,1987,Developmental,Asia,Emerging,Small,1212.9,7.0,3.44,6.6,5.62,352.49,54.46,0.399,25.8,10.0,104.42,0.487,77.25,-1.3,1.88,17.21,1.7,0
THA,Thailand,1988,Developmental,Asia,Emerging,Small,1295.57,6.82,3.64,5.51,6.1,356.01,52.45,0.378,25.81,10.0,111.86,0.533,84.89,-2.53,4.55,18.39,1.31,0
THA,Thailand,1989,Developmental,Asia,Emerging,Small,1286.43,-0.71,3.58,7.75,3.05,359.57,55.24,0.37,31.44,14.96,111.35,0.477,85.23,-1.6,2.69,18.73,2.21,1
THA,Thailand,1990,Developmental,Asia,Emerging,Small,1335.87,3.84,3.68,7.22,11.87,363.17,52.39,0.372,28.29,14.46,109.42,0.528,88.87,0.18,4.33,17.07,1.88,0
THA,Thailand,1991,Developmental,Asia,Emerging,Small,1378.96,3.23,3.76,7.03,9.73,366.8,49.36,0.375,28.3,14.38,107.87,0.515,84.35,-2.96,2.57,16.7,1.72,0
THA,Thailand,1992,Developmental,Asia,Emerging,Small,1398.4,1.41,3.77,8.22,3.74,370.47,48.76,0.355,27.99,15.47,101.3,0.592,83.91,-6.19,1.4,16.21,1.54,0
THA,Thailand,1993,Developmental,Asia,Emerging,Small,1430.71,2.31,3.82,7.73,2.39,374.17,49.77,0.377,27.11,15.96,105.2,0.429,82.16,-4.51,4.34,12.08,1.98,0
THA,Thailand,1994,Developmental,Asia,Emerging,Small,1546.75,8.11,4.09,6.35,8.33,377.91,50.15,0.375,27.49,12.61,111.87,0.567,79.47,-2.52,2.57,18.7,1.9,0
THA,Thailand,1995,Developmental,Asia,Emerging,Small,1635.31,5.73,4.28,6.73,7.37,381.69,52.88,0.38,27.98,11.02,122.21,0.543,78.33,-3.82,3.7,18.12,2.4,0
THA,Thailand,1996,Developmental,Asia,Emerging,Small,1635.31,-0.0,4.24,8.65,7.95,385.51,53.35,0.366,35.58,18.03,130.44,0.484,80.05,-0.83,1.32,10.08,2.21,1
THA,Thailand,1997,Developmental,Asia,Emerging,Small,1703.9,4.19,4.38,6.87,8.4,389.36,52.37,0.393,28.8,17.17,124.11,0.481,81.26,-2.68,3.28,15.71,2.04,0
THA,Thailand,1998,Developmental,Asia,Emerging,Small,1719.13,0.89,4.37,8.48,7.89,393.26,53.03,0.374,32.95,18.57,131.87,0.523,77.45,0.96,1.28,13.24,2.25,0
THA,Thailand,1999,Developmental,Asia,Emerging,Small,1765.05,2.67,4.44,7.94,3.68,397.19,50.48,0.381,25.56,18.74,132.2,0.506,78.32,-3.77,6.27,12.87,1.96,0
THA,Thailand,2000,Developmental,Asia,Emerging,Small,1835.93,4.02,4.58,6.71,3.93,401.16,47.77,0.378,30.26,17.98,120.86,0.497,80.79,-6.04,2.29,15.28,1.81,0
THA,Thailand,2001,Developmental,Asia,Emerging,Small,1851.85,0.87,4.57,7.7,3.57,405.17,49.16,0.395,28.97,19.39,115.8,0.533,65.22,-7.82,3.47,12.35,2.03,0
THA,Thailand,2002,Developmental,Asia,Emerging,Small,1908.07,3.04,4.66,7.27,4.85,409.23,50.81,0.384,28.52,19.28,116.16,0.54,71.02,-1.35,-0.41,15.82,2.12,0
THA,Thailand,2003,Developmental,Asia,Emerging,Small,2012.88,5.49,4.87,6.89,11.84,413.32,51.93,0.382,36.3,17.48,117.46,0.595,83.1,-3.71,4.07,8.37,1.91,0
THA,Thailand,2004,Developmental,Asia,Emerging,Small,2126.03,5.62,5.09,6.62,6.05,417.45,52.23,0.379,28.94,15.68,114.09,0.604,78.87,-6.69,0.86,18.85,3.12,0
THA,Thailand,2005,Developmental,Asia,Emerging,Small,2200.99,3.53,5.22,7.24,14.07,421.63,51.69,0.384,30.04,15.37,113.36,0.625,80.88,-4.65,1.14,14.6,2.21,0
THA,Thailand,2006,Developmental,Asia,Emerging,Small,2357.21,7.1,5.54,6.28,6.29,425.84,51.98,0.373,29.73,12.73,126.88,0.608,81.53,0.82,1.1,12.19,2.26,0
THA,Thailand,2007,Developmental,Asia,Emerging,Small,2432.47,3.19,5.66,6.8,3.46,430.1,48.54,0.383,26.18,12.73,132.66,0.601,73.08,-4.02,3.26,14.69,1.9,0
THA,Thailand,2008,Developmental,Asia,Emerging,Small,2480.66,1.98,5.71,7.65,5.36,434.4,50.08,0.378,32.61,13.48,135.23,0.566,83.22,-1.7,3.91,10.25,2.85,0
THA,Thailand,2009,Developmental,Asia,Emerging,Small,2525.53,1.81,5.76,7.62,9.14,438.75,49.03,0.384,32.29,14.34,139.26,0.53,81.52,-5.25,3.71,8.28,1.99,0
THA,Thailand,2010,Developmental,Asia,Emerging,Small,2609.56,3.33,5.89,6.78,1.9,443.13,50.19,0.388,30.63,14.19,133.34,0.65,79.93,-5.05,6.46,10.9,2.27,0
THA,Thailand,2011,Developmental,Asia,Emerging,Small,2693.42,3.21,6.02,7.15,4.77,447.56,51.8,0.396,31.81,14.13,138.42,0.64,81.87,0.29,3.42,14.49,1.32,0
THA,Thailand,2012,Developmental,Asia,Emerging,Small,2889.67,7.29,6.39,5.61,5.77,452.04,53.58,0.389,31.41,11.46,130.25,0.604,77.41,-5.7,2.11,12.45,2.12,0
THA,Thailand,2013,Developmental,Asia,Emerging,Small,3139.43,8.64,6.88,5.47,8.12,456.56,53.39,0.389,22.44,10.0,113.91,0.639,77.84,0.64,3.91,9.01,1.47,0
THA,Thailand,2014,Developmental,Asia,Emerging,Small,3243.76,3.32,7.03,7.56,0.32,461.13,50.58,0.404,25.64,10.0,119.14,0.597,79.6,-2.87,5.31,13.2,1.23,0
THA,Thailand,2015,Developmental,Asia,Emerging,Small,3378.25,4.15,7.25,7.45,5.38,465.74,51.05,0.388,30.19,10.0,117.35,0.739,75.98,-3.5,1.16,11.09,1.64,0
THA,Thailand,2016,Developmental,Asia,Emerging,Small,3522.91,4.28,7.49,6.5,8.99,470.39,47.73,0.387,29.14,10.0,124.15,0.598,74.11,0.35,2.87,17.09,1.46,0
THA,Thailand,2017,Developmental,Asia,Emerging,Small,3688.98,4.71,7.76,6.06,5.14,475.1,48.47,0.399,26.72,10.0,130.8,0.663,82.42,-0.37,1.91,12.9,1.27,0
THA,Thailand,2018,Developmental,Asia,Emerging,Small,3851.3,4.4,8.03,7.2,0.46,479.85,51.25,0.39,32.88,10.0,127.93,0.678,75.09,-0.46,3.93,14.34,1.98,0
THA,Thailand,2019,Developmental,Asia,Emerging,Small,4204.65,9.17,8.68,5.8,5.59,484.65,51.18,0.405,24.71,10.0,137.26,0.656,74.52,-2.76,2.09,11.8,3.32,0
THA,Thailand,2020,Developmental,Asia,Emerging,Small,4563.55,8.54,9.32,5.95,10.12,489.49,52.55,0.421,31.25,10.0,130.52,0.607,77.88,-2.29,5.47,13.36,2.26,0
THA,Thailand,2021,Developmental,Asia,Emerging,Small,4766.32,4.44,9.64,6.07,7.16,494.39,51.72,0.373,30.38,10.0,140.13,0.567,73.32,1.75,0.79,10.58,2.46,0
THA,Thailand,2022,Developmental,Asia,Emerging,Small,5010.88,5.13,10.04,6.4,9.78,499.33,49.31,0.39,29.05,10.0,144.65,0.571,75.0,1.96,6.54,11.4,2.06,0
THA,Thailand,2023,Developmental,Asia,Emerging,Small,5277.59,5.32,10.46,6.3,6.49,504.33,48.43,0.399,26.07,10.0,141.45,0.63,75.35,-7.15,4.32,10.42,2.75,0
THA,Thailand,2024,Developmental,Asia,Emerging,Small,5278.84,0.02,10.36,7.5,6.88,509.37,48.06,0.392,29.0,10.0,142.15,0.64,83.89,-0.95,2.07,10.28,2.29,0
VNM,Vietnam,1970,State-led,Asia,Developing,Small,297.57,3.9,2.0,8.24,3.14,148.79,55.93,0.44,25.48,38.25,84.05,0.344,87.91,-1.07,1.8,24.99,2.41,0
VNM,Vietnam,1971,State-led,Asia,Developing,Small,323.99,8.88,2.16,5.56,7.77,150.27,56.99,0.464,30.39,32.41,92.51,0.319,78.57,-0.93,1.66,24.67,1.84,0
VNM,Vietnam,1972,State-led,Asia,Developing,Small,342.18,5.61,2.25,6.87,6.82,151.78,57.92,0.459,29.76,29.79,102.24,0.316,73.05,-1.02,3.21,21.88,1.96,0
VNM,Vietnam,1973,State-led,Asia,Developing,Small,380.0,11.05,2.48,4.52,5.28,153.29,55.29,0.469,26.28,22.97,99.33,0.269,78.55,-3.41,3.81,22.6,1.86,0
VNM,Vietnam,1974,State-led,Asia,Developing,Small,379.61,-0.1,2.45,8.48,9.3,154.83,53.83,0.463,33.89,25.04,97.69,0.383,70.79,-4.85,4.78,21.7,1.94,0
VNM,Vietnam,1975,State-led,Asia,Developing,Small,404.96,6.68,2.59,6.58,4.95,156.38,54.03,0.465,30.06,22.03,95.58,0.473,81.61,-5.16,2.02,24.12,2.1,0
VNM,Vietnam,1976,State-led,Asia,Developing,Small,424.25,4.76,2.69,7.15,2.48,157.94,51.13,0.458,26.97,20.6,89.71,0.398,84.08,-3.27,2.34,22.19,1.53,0
VNM,Vietnam,1977,State-led,Asia,Developing,Small,460.64,8.58,2.89,5.45,2.1,159.52,52.43,0.461,33.08,16.55,74.59,0.406,79.19,-2.02,4.24,20.68,2.17,0
VNM,Vietnam,1978,State-led,Asia,Developing,Small,492.84,6.99,3.06,6.73,2.68,161.11,52.74,0.473,32.61,13.89,100.0,0.424,72.37,-1.76,4.63,22.37,1.65,0
VNM,Vietnam,1979,State-led,Asia,Developing,Small,525.99,6.73,3.23,6.05,7.7,162.73,56.35,0.481,32.52,16.6,87.11,0.449,84.86,0.2,3.04,21.44,1.86,1
VNM,Vietnam,1980,State-led,Asia,Developing,Small,575.04,9.32,3.5,4.7,4.99,164.35,55.4,0.474,29.38,12.39,95.78,0.402,87.59,1.04,-1.16,18.02,1.49,0
VNM,Vietnam,1981,State-led,Asia,Developing,Small,628.69,9.33,3.79,5.39,6.58,166.0,53.82,0.467,28.13,10.0,99.86,0.461,73.5,-7.11,3.4,20.54,1.82,0
VNM,Vietnam,1982,State-led,Asia,Developing,Small,653.77,3.99,3.9,7.09,7.71,167.66,52.26,0.469,31.79,10.0,98.04,0.425,78.5,-4.05,5.14,19.95,1.72,0
VNM,Vietnam,1983,State-led,Asia,Developing,Small,685.72,4.89,4.05,6.68,4.86,169.33,52.15,0.476,31.11,10.0,117.6,0.471,84.33,1.21,4.58,18.42,2.03,0
VNM,Vietnam,1984,State-led,Asia,Developing,Small,707.91,3.24,4.14,6.99,4.98,171.03,52.05,0.481,31.52,10.0,117.02,0.472,73.56,-0.19,0.04,20.12,1.82,0
VNM,Vietnam,1985,State-led,Asia,Developing,Small,696.09,-1.67,4.03,8.58,7.09,172.74,52.25,0.485,28.58,10.49,110.83,0.409,83.73,-3.87,4.41,16.21,1.59,0
VNM,Vietnam,1986,State-led,Asia,Developing,Small,721.6,3.66,4.14,7.09,9.69,174.46,51.55,0.479,31.65,10.27,114.28,0.515,81.19,-4.86,3.8,14.73,2.19,0
VNM,Vietnam,1987,State-led,Asia,Developing,Small,804.75,11.52,4.57,5.86,5.68,176.21,54.89,0.483,35.93,10.0,112.94,0.526,76.09,-4.2,1.52,18.42,2.66,0
VNM,Vietnam,1988,State-led,Asia,Developing,Small,870.37,8.15,4.89,5.91,6.01,177.97,54.25,0.494,26.61,10.0,107.37,0.553,77.56,-5.42,4.05,20.03,1.96,0
VNM,Vietnam,1989,State-led,Asia,Developing,Small,925.51,6.34,5.15,6.21,4.26,179.75,52.86,0.474,29.34,10.0,112.29,0.475,76.64,-5.48,2.75,17.5,1.94,0
VNM,Vietnam,1990,State-led,Asia,Developing,Small,987.17,6.66,5.44,6.22,3.88,181.55,52.61,0.464,29.64,10.0,106.2,0.621,76.82,-3.38,4.74,17.17,2.35,0
VNM,Vietnam,1991,State-led,Asia,Developing,Small,1034.23,4.77,5.64,6.53,5.67,183.36,48.64,0.481,28.76,10.0,97.85,0.482,74.68,-1.28,2.95,15.68,1.97,0
VNM,Vietnam,1992,State-led,Asia,Developing,Small,1032.63,-0.15,5.58,7.62,3.2,185.2,48.3,0.488,28.56,10.0,100.27,0.516,72.97,-3.72,3.04,18.11,1.39,0
VNM,Vietnam,1993,State-led,Asia,Developing,Small,1055.99,2.26,5.65,8.89,5.18,187.05,50.65,0.47,29.74,10.0,120.52,0.588,78.22,-3.18,1.3,14.32,1.64,0
VNM,Vietnam,1994,State-led,Asia,Developing,Small,1107.33,4.86,5.86,6.18,1.04,188.92,52.16,0.464,32.15,10.0,113.98,0.48,78.98,1.74,2.94,12.98,1.88,0
VNM,Vietnam,1995,State-led,Asia,Developing,Small,1171.13,5.76,6.14,6.88,3.98,190.81,52.21,0.495,28.65,10.0,118.19,0.528,82.03,-5.01,4.22,18.46,1.84,0
VNM,Vietnam,1996,State-led,Asia,Developing,Small,1262.28,7.78,6.55,6.58,12.16,192.72,53.47,0.467,35.14,10.0,125.68,0.528,84.94,2.4,-0.67,15.13,1.7,0
VNM,Vietnam,1997,State-led,Asia,Developing,Small,1348.12,6.8,6.93,6.71,8.82,194.64,53.52,0.483,27.73,10.0,127.61,0.577,85.28,-4.6,4.2,12.84,1.37,0
VNM,Vietnam,1998,State-led,Asia,Developing,Small,1399.74,3.83,7.12,7.46,3.59,196.59,51.22,0.496,31.84,10.0,125.44,0.622,89.08,1.25,3.17,13.39,1.57,0
VNM,Vietnam,1999,State-led,Asia,Developing,Small,1515.42,8.26,7.63,6.26,2.62,198.56,48.62,0.481,23.49,10.0,116.29,0.46,86.76,-2.7,4.23,11.21,2.2,0
VNM,Vietnam,2000,State-led,Asia,Developing,Small,1554.02,2.55,7.75,7.44,8.18,200.54,49.82,0.487,31.07,10.0,122.38,0.591,88.33,-2.32,6.15,16.38,1.0,0
VNM,Vietnam,2001,State-led,Asia,Developing,Small,1656.89,6.62,8.18,6.08,2.66,202.55,48.09,0.492,34.43,10.0,120.34,0.553,75.96,0.49,1.75,17.2,2.15,0
VNM,Vietnam,2002,State-led,Asia,Developing,Small,1787.36,7.87,8.74,7.27,7.96,204.57,50.59,0.489,23.62,10.0,111.26,0.553,83.48,-2.7,3.0,18.21,1.45,0
VNM,Vietnam,2003,State-led,Asia,Developing,Small,1923.34,7.61,9.31,5.78,6.49,206.62,51.11,0.492,29.36,10.0,118.32,0.512,76.71,-2.35,2.55,15.37,1.7,0
VNM,Vietnam,2004,State-led,Asia,Developing,Small,2138.41,11.18,10.25,5.12,5.85,208.68,53.19,0.479,26.72,10.0,115.9,0.537,84.15,0.09,1.12,12.89,1.95,0
VNM,Vietnam,2005,State-led,Asia,Developing,Small,2303.13,7.7,10.93,5.43,10.26,210.77,51.99,0.48,28.64,10.0,109.61,0.621,75.27,2.53,2.52,12.72,2.46,0
VNM,Vietnam,2006,State-led,Asia,Developing,Small,2457.68,6.71,11.54,6.6,3.89,212.88,51.06,0.504,30.29,10.0,132.31,0.608,75.45,-0.48,2.15,13.28,2.24,0
VNM,Vietnam,2007,State-led,Asia,Developing,Small,2598.79,5.74,12.09,6.44,4.14,215.01,49.62,0.492,29.86,10.0,129.26,0.666,74.7,4.16,4.83,11.54,2.11,0
VNM,Vietnam,2008,State-led,Asia,Developing,Small,2628.89,1.16,12.11,7.78,1.43,217.16,47.27,0.508,29.52,10.0,137.71,0.611,80.47,-7.39,3.72,11.88,1.87,0
VNM,Vietnam,2009,State-led,Asia,Developing,Small,2737.24,4.12,12.48,8.42,3.81,219.33,49.65,0.478,30.51,10.0,134.1,0.591,75.26,4.85,2.29,9.61,1.62,0
VNM,Vietnam,2010,State-led,Asia,Developing,Small,2880.69,5.24,13.0,5.49,4.3,221.52,51.43,0.492,27.19,10.0,137.83,0.573,91.37,1.69,2.38,13.76,1.61,0
VNM,Vietnam,2011,State-led,Asia,Developing,Small,2893.86,0.46,12.93,8.03,2.77,223.74,52.79,0.503,29.35,10.0,133.71,0.528,81.52,-2.81,4.31,13.85,1.35,0
VNM,Vietnam,2012,State-led,Asia,Developing,Small,3241.71,12.02,14.35,5.08,6.85,225.98,54.01,0.512,31.81,10.0,121.74,0.667,77.86,-1.2,2.76,16.79,2.13,0
VNM,Vietnam,2013,State-led,Asia,Developing,Small,3379.53,4.25,14.81,7.09,8.57,228.23,52.8,0.479,27.13,10.0,116.25,0.551,78.63,0.05,3.52,9.92,1.76,0
VNM,Vietnam,2014,State-led,Asia,Developing,Small,3522.48,4.23,15.28,7.42,7.46,230.52,50.05,0.496,28.09,10.0,129.81,0.699,75.06,-2.89,3.32,13.38,2.65,0
VNM,Vietnam,2015,State-led,Asia,Developing,Small,3707.15,5.24,15.92,6.48,6.94,232.82,49.47,0.482,29.69,10.0,112.89,0.579,88.08,0.71,5.37,11.69,1.88,0
VNM,Vietnam,2016,State-led,Asia,Developing,Small,3789.67,2.23,16.12,7.07,5.85,235.15,49.22,0.492,29.65,10.0,127.86,0.654,78.81,1.84,3.8,13.4,1.93,0
VNM,Vietnam,2017,State-led,Asia,Developing,Small,3923.02,3.52,16.52,7.25,5.96,237.5,48.88,0.491,35.99,10.0,129.75,0.613,82.95,3.73,3.47,10.67,2.25,0
VNM,Vietnam,2018,State-led,Asia,Developing,Small,4239.3,8.06,17.67,5.75,7.0,239.88,49.84,0.489,30.35,10.0,135.41,0.651,71.57,-5.64,2.59,7.75,2.08,0
VNM,Vietnam,2019,State-led,Asia,Developing,Small,4624.1,9.08,19.09,5.92,5.08,242.28,53.52,0.494,27.06,10.0,137.81,0.648,83.27,1.04,5.47,12.65,2.01,0
VNM,Vietnam,2020,State-led,Asia,Developing,Small,4978.44,7.66,20.35,6.1,7.1,244.7,51.24,0.501,30.17,10.0,131.19,0.657,78.7,-2.17,0.75,11.66,1.73,0
VNM,Vietnam,2021,State-led,Asia,Developing,Small,5329.27,7.05,21.56,6.42,10.53,247.15,50.89,0.483,28.63,10.0,149.98,0.687,83.36,-2.36,6.93,8.83,2.54,0
VNM,Vietnam,2022,State-led,Asia,Developing,Small,5823.93,9.28,23.33,5.96,9.62,249.62,49.9,0.498,33.1,10.0,141.56,0.63,74.09,-4.41,4.4,8.19,1.9,0
VNM,Vietnam,2023,State-led,Asia,Developing,Small,6188.03,6.25,24.54,6.22,0.98,252.11,49.14,0.498,30.94,10.0,133.0,0.581,75.17,0.39,6.59,10.2,1.93,0
VNM,Vietnam,2024,State-led,Asia,Developing,Small,5994.8,-3.12,23.54,9.53,8.97,254.63,48.16,0.497,28.1,10.0,129.37,0.61,96.18,1.68,2.17,16.59,1.9,0
NGA,Nigeria,1970,Mixed,Africa,Developing,Small,253.77,5.56,2.0,2.28,8.4,126.88,55.14,0.446,27.34,60.12,75.3,0.192,81.0,-2.33,5.12,26.97,1.67,0
NGA,Nigeria,1971,Mixed,Africa,Developing,Small,265.22,4.51,2.07,2.47,7.68,128.15,57.73,0.456,26.86,57.15,74.38,0.349,77.34,-7.25,5.88,26.05,2.19,0
NGA,Nigeria,1972,Mixed,Africa,Developing,Small,291.03,9.73,2.25,2.13,9.08,129.44,56.9,0.436,31.31,48.73,90.52,0.356,78.68,-6.72,5.33,19.33,2.35,0
NGA,Nigeria,1973,Mixed,Africa,Developing,Small,308.47,5.99,2.36,3.78,6.5,130.73,54.09,0.464,26.7,44.81,95.7,0.355,80.66,-2.57,3.32,25.59,2.08,0
NGA,Nigeria,1974,Mixed,Africa,Developing,Small,331.42,7.44,2.51,2.89,10.47,132.04,54.15,0.46,27.12,39.76,98.87,0.375,88.73,-5.02,4.72,23.63,2.2,0
NGA,Nigeria,1975,Mixed,Africa,Developing,Small,362.56,9.4,2.72,2.35,6.21,133.36,52.59,0.457,26.3,33.32,107.41,0.401,78.67,1.55,2.39,23.67,2.15,0
NGA,Nigeria,1976,Mixed,Africa,Developing,Small,377.82,4.21,2.81,3.45,10.56,134.69,51.51,0.454,34.89,31.82,92.02,0.348,70.23,-6.64,5.01,22.87,1.65,0
NGA,Nigeria,1977,Mixed,Africa,Developing,Small,372.27,-1.47,2.74,4.61,3.86,136.04,51.21,0.455,29.82,35.02,89.26,0.548,72.77,-2.97,0.75,19.03,2.0,0
